Flight Number,Orig,Dest,A/C,Weekday_Z,DD_Z,Net Payload,Net Volume,Weekday_num,deptime,arrtime,key,key+
K4624,ICN,HKG,74Y,Mon,,87050,725,0,2024-09-09 18:00:00,2024-09-09 22:00:00,ICN/HKG/2024-09-09 18:00:00,ICN/HKG/2024-09-09 18:00:00/K4624
K4614,ICN,HKG,74Y,Mon,,87050,725,0,2024-09-09 17:00:00,2024-09-09 21:00:00,ICN/HKG/2024-09-09 17:00:00,ICN/HKG/2024-09-09 17:00:00/K4614
3S504,ICN,HKG,77X,Mon,,77350,645,0,2024-09-09 13:10:00,2024-09-09 17:05:00,ICN/HKG/2024-09-09 13:10:00,ICN/HKG/2024-09-09 13:10:00/3S504
3S580,ICN,HKG,77X,Mon,,77350,645,0,2024-09-09 10:25:00,2024-09-09 14:20:00,ICN/HKG/2024-09-09 10:25:00,ICN/HKG/2024-09-09 10:25:00/3S580
K4228,ICN,HKG,77X,Mon,,77350,645,0,2024-09-09 14:25:00,2024-09-09 18:25:00,ICN/HKG/2024-09-09 14:25:00,ICN/HKG/2024-09-09 14:25:00/K4228
SQ7430,ICN,CVG,77X,Mon,1.0,77350,645,0,2024-09-09 16:00:00,2024-09-10 05:50:00,ICN/CVG/2024-09-09 16:00:00,ICN/CVG/2024-09-09 16:00:00/SQ7430
K4231,ICN,NGO,77X,Mon,,77350,645,0,2024-09-09 13:25:00,2024-09-09 15:15:00,ICN/NGO/2024-09-09 13:25:00,ICN/NGO/2024-09-09 13:25:00/K4231
PO751,ICN,SZX,74N,Tue,,102300,853,1,2024-09-10 12:05:00,2024-09-10 16:30:00,ICN/SZX/2024-09-10 12:05:00,ICN/SZX/2024-09-10 12:05:00/PO751
PO916,ICN,LAX,74N,Tue,1.0,102300,853,1,2024-09-10 18:00:00,2024-09-11 05:10:00,ICN/LAX/2024-09-10 18:00:00,ICN/LAX/2024-09-10 18:00:00/PO916
PO937,ICN,HKG,74N,Tue,,102300,853,1,2024-09-10 06:30:00,2024-09-10 10:30:00,ICN/HKG/2024-09-10 06:30:00,ICN/HKG/2024-09-10 06:30:00/PO937
K4616,ICN,HKG,74Y,Tue,,87050,725,1,2024-09-10 16:50:00,2024-09-10 20:50:00,ICN/HKG/2024-09-10 16:50:00,ICN/HKG/2024-09-10 16:50:00/K4616
3S634,ICN,KIX,77X,Tue,,77350,645,1,2024-09-10 19:50:00,2024-09-10 21:30:00,ICN/KIX/2024-09-10 19:50:00,ICN/KIX/2024-09-10 19:50:00/3S634
K4217,ICN,NGO,77X,Tue,,77350,645,1,2024-09-10 13:25:00,2024-09-10 15:15:00,ICN/NGO/2024-09-10 13:25:00,ICN/NGO/2024-09-10 13:25:00/K4217
K4226,ICN,HKG,77X,Tue,,77350,645,1,2024-09-10 17:00:00,2024-09-10 21:00:00,ICN/HKG/2024-09-10 17:00:00,ICN/HKG/2024-09-10 17:00:00/K4226
SQ7440,ICN,CVG,77X,Tue,1.0,77350,645,1,2024-09-10 14:45:00,2024-09-11 04:35:00,ICN/CVG/2024-09-10 14:45:00,ICN/CVG/2024-09-10 14:45:00/SQ7440
3S580,ICN,HKG,77X,Tue,,77350,645,1,2024-09-10 18:25:00,2024-09-10 22:20:00,ICN/HKG/2024-09-10 18:25:00,ICN/HKG/2024-09-10 18:25:00/3S580
PO915,ICN,HKG,74N,Wed,,102300,853,2,2024-09-11 06:30:00,2024-09-11 10:30:00,ICN/HKG/2024-09-11 06:30:00,ICN/HKG/2024-09-11 06:30:00/PO915
PO916,ICN,LAX,74N,Wed,1.0,102300,853,2,2024-09-11 18:00:00,2024-09-12 05:10:00,ICN/LAX/2024-09-11 18:00:00,ICN/LAX/2024-09-11 18:00:00/PO916
PO927,ICN,HKG,74N,Wed,1.0,102300,853,2,2024-09-11 23:40:00,2024-09-12 03:40:00,ICN/HKG/2024-09-11 23:40:00,ICN/HKG/2024-09-11 23:40:00/PO927
K4612,ICN,HKG,74Y,Wed,,87050,725,2,2024-09-11 19:00:00,2024-09-11 23:00:00,ICN/HKG/2024-09-11 19:00:00,ICN/HKG/2024-09-11 19:00:00/K4612
K4614,ICN,HKG,74Y,Wed,,87050,725,2,2024-09-11 17:00:00,2024-09-11 21:00:00,ICN/HKG/2024-09-11 17:00:00,ICN/HKG/2024-09-11 17:00:00/K4614
3S580,ICN,HKG,77X,Wed,,77350,645,2,2024-09-11 18:25:00,2024-09-11 22:20:00,ICN/HKG/2024-09-11 18:25:00,ICN/HKG/2024-09-11 18:25:00/3S580
K4219,ICN,NGO,77X,Wed,,77350,645,2,2024-09-11 13:25:00,2024-09-11 15:15:00,ICN/NGO/2024-09-11 13:25:00,ICN/NGO/2024-09-11 13:25:00/K4219
PO997,ICN,PVG,77X,Wed,,77350,645,2,2024-09-11 07:15:00,2024-09-11 09:30:00,ICN/PVG/2024-09-11 07:15:00,ICN/PVG/2024-09-11 07:15:00/PO997
SQ7442,ICN,CVG,77X,Wed,1.0,77350,645,2,2024-09-11 14:40:00,2024-09-12 04:30:00,ICN/CVG/2024-09-11 14:40:00,ICN/CVG/2024-09-11 14:40:00/SQ7442
PO915,ICN,HKG,74N,Thu,1.0,102300,853,3,2024-09-12 23:40:00,2024-09-13 03:40:00,ICN/HKG/2024-09-12 23:40:00,ICN/HKG/2024-09-12 23:40:00/PO915
PO916,ICN,LAX,74N,Thu,,102300,853,3,2024-09-12 11:25:00,2024-09-12 22:35:00,ICN/LAX/2024-09-12 11:25:00,ICN/LAX/2024-09-12 11:25:00/PO916
K4616,ICN,HKG,74Y,Thu,,87050,725,3,2024-09-12 17:00:00,2024-09-12 21:00:00,ICN/HKG/2024-09-12 17:00:00,ICN/HKG/2024-09-12 17:00:00/K4616
3S580,ICN,HKG,77X,Thu,,77350,645,3,2024-09-12 18:25:00,2024-09-12 22:20:00,ICN/HKG/2024-09-12 18:25:00,ICN/HKG/2024-09-12 18:25:00/3S580
K4217,ICN,NGO,77X,Thu,,77350,645,3,2024-09-12 13:25:00,2024-09-12 15:15:00,ICN/NGO/2024-09-12 13:25:00,ICN/NGO/2024-09-12 13:25:00/K4217
K4226,ICN,HKG,77X,Thu,,77350,645,3,2024-09-12 16:25:00,2024-09-12 20:25:00,ICN/HKG/2024-09-12 16:25:00,ICN/HKG/2024-09-12 16:25:00/K4226
PO997,ICN,PVG,77X,Thu,,77350,645,3,2024-09-12 07:15:00,2024-09-12 09:30:00,ICN/PVG/2024-09-12 07:15:00,ICN/PVG/2024-09-12 07:15:00/PO997
SQ7436,ICN,CVG,77X,Thu,1.0,77350,645,3,2024-09-12 14:40:00,2024-09-13 04:30:00,ICN/CVG/2024-09-12 14:40:00,ICN/CVG/2024-09-12 14:40:00/SQ7436
PO927,ICN,HKG,74N,Fri,,102300,853,4,2024-09-13 17:00:00,2024-09-13 21:00:00,ICN/HKG/2024-09-13 17:00:00,ICN/HKG/2024-09-13 17:00:00/PO927
PO963,ICN,SZX,74N,Fri,,102300,853,4,2024-09-13 14:05:00,2024-09-13 18:30:00,ICN/SZX/2024-09-13 14:05:00,ICN/SZX/2024-09-13 14:05:00/PO963
K4614,ICN,HKG,74Y,Fri,,87050,725,4,2024-09-13 17:00:00,2024-09-13 21:00:00,ICN/HKG/2024-09-13 17:00:00,ICN/HKG/2024-09-13 17:00:00/K4614
3S580,ICN,HKG,77X,Fri,1.0,77350,645,4,2024-09-13 22:00:00,2024-09-14 01:55:00,ICN/HKG/2024-09-13 22:00:00,ICN/HKG/2024-09-13 22:00:00/3S580
K4219,ICN,NGO,77X,Fri,,77350,645,4,2024-09-13 14:55:00,2024-09-13 16:45:00,ICN/NGO/2024-09-13 14:55:00,ICN/NGO/2024-09-13 14:55:00/K4219
PO997,ICN,PVG,77X,Fri,,77350,645,4,2024-09-13 20:35:00,2024-09-13 22:50:00,ICN/PVG/2024-09-13 20:35:00,ICN/PVG/2024-09-13 20:35:00/PO997
SQ7444,ICN,CVG,77X,Fri,1.0,77350,645,4,2024-09-13 14:40:00,2024-09-14 04:30:00,ICN/CVG/2024-09-13 14:40:00,ICN/CVG/2024-09-13 14:40:00/SQ7444
3S634,ICN,KIX,77X,Fri,,77350,645,4,2024-09-13 20:05:00,2024-09-13 21:45:00,ICN/KIX/2024-09-13 20:05:00,ICN/KIX/2024-09-13 20:05:00/3S634
K4612,ICN,HKG,74Y,Sat,,87050,725,5,2024-09-14 05:00:00,2024-09-14 09:00:00,ICN/HKG/2024-09-14 05:00:00,ICN/HKG/2024-09-14 05:00:00/K4612
K4618,ICN,HKG,74Y,Sat,,87050,725,5,2024-09-14 19:00:00,2024-09-14 23:00:00,ICN/HKG/2024-09-14 19:00:00,ICN/HKG/2024-09-14 19:00:00/K4618
3S582,ICN,HKG,77X,Sat,,77350,645,5,2024-09-14 18:25:00,2024-09-14 22:20:00,ICN/HKG/2024-09-14 18:25:00,ICN/HKG/2024-09-14 18:25:00/3S582
K4228,ICN,HKG,77X,Sat,,77350,645,5,2024-09-14 16:30:00,2024-09-14 20:30:00,ICN/HKG/2024-09-14 16:30:00,ICN/HKG/2024-09-14 16:30:00/K4228
SQ7446,ICN,CVG,77X,Sat,1.0,77350,645,5,2024-09-14 14:45:00,2024-09-15 04:35:00,ICN/CVG/2024-09-14 14:45:00,ICN/CVG/2024-09-14 14:45:00/SQ7446
K4226,ICN,HKG,77X,Sat,,77350,645,5,2024-09-14 15:00:00,2024-09-14 19:00:00,ICN/HKG/2024-09-14 15:00:00,ICN/HKG/2024-09-14 15:00:00/K4226
K4616,ICN,HKG,74Y,Sun,,87050,725,6,2024-09-15 19:15:00,2024-09-15 23:15:00,ICN/HKG/2024-09-15 19:15:00,ICN/HKG/2024-09-15 19:15:00/K4616
3S584,ICN,HKG,77X,Sun,,77350,645,6,2024-09-15 18:25:00,2024-09-15 22:20:00,ICN/HKG/2024-09-15 18:25:00,ICN/HKG/2024-09-15 18:25:00/3S584
K4224,ICN,HKG,77X,Sun,,77350,645,6,2024-09-15 16:40:00,2024-09-15 20:40:00,ICN/HKG/2024-09-15 16:40:00,ICN/HKG/2024-09-15 16:40:00/K4224
PO958,ICN,PVG,77X,Sun,,77350,645,6,2024-09-15 16:20:00,2024-09-15 18:35:00,ICN/PVG/2024-09-15 16:20:00,ICN/PVG/2024-09-15 16:20:00/PO958
ES103,JED,BAH,76V,Mon,,47650,442,0,2024-09-09 19:10:00,2024-09-09 21:25:00,JED/BAH/2024-09-09 19:10:00,JED/BAH/2024-09-09 19:10:00/ES103
ES103,JED,BAH,76V,Tue,,47650,442,1,2024-09-10 19:10:00,2024-09-10 21:25:00,JED/BAH/2024-09-10 19:10:00,JED/BAH/2024-09-10 19:10:00/ES103
ES426,JED,ASM,76V,Tue,,47650,442,1,2024-09-10 04:50:00,2024-09-10 06:25:00,JED/ASM/2024-09-10 04:50:00,JED/ASM/2024-09-10 04:50:00/ES426
ES103,JED,BAH,76V,Wed,,47650,442,2,2024-09-11 19:10:00,2024-09-11 21:25:00,JED/BAH/2024-09-11 19:10:00,JED/BAH/2024-09-11 19:10:00/ES103
ES406,JED,NBO,76V,Wed,,47650,442,2,2024-09-11 04:50:00,2024-09-11 08:50:00,JED/NBO/2024-09-11 04:50:00,JED/NBO/2024-09-11 04:50:00/ES406
ES103,JED,BAH,76V,Thu,,47650,442,3,2024-09-12 19:10:00,2024-09-12 21:25:00,JED/BAH/2024-09-12 19:10:00,JED/BAH/2024-09-12 19:10:00/ES103
ES406,JED,NBO,76V,Fri,,47650,442,4,2024-09-13 07:10:00,2024-09-13 11:10:00,JED/NBO/2024-09-13 07:10:00,JED/NBO/2024-09-13 07:10:00/ES406
ES103,JED,BAH,76V,Sat,,47650,442,5,2024-09-14 19:10:00,2024-09-14 21:25:00,JED/BAH/2024-09-14 19:10:00,JED/BAH/2024-09-14 19:10:00/ES103
ES406,JED,NBO,76V,Sat,,47650,442,5,2024-09-14 04:45:00,2024-09-14 08:45:00,JED/NBO/2024-09-14 04:45:00,JED/NBO/2024-09-14 04:45:00/ES406
ES103,JED,BAH,76V,Sun,,47650,442,6,2024-09-15 19:10:00,2024-09-15 21:25:00,JED/BAH/2024-09-15 19:10:00,JED/BAH/2024-09-15 19:10:00/ES103
ES406,JED,NBO,76V,Sun,,47650,442,6,2024-09-15 04:50:00,2024-09-15 08:50:00,JED/NBO/2024-09-15 04:50:00,JED/NBO/2024-09-15 04:50:00/ES406
GB880,JFK,CVG,76Y,Mon,,47650,442,0,2024-09-09 15:00:00,2024-09-09 17:15:00,JFK/CVG/2024-09-09 15:00:00,JFK/CVG/2024-09-09 15:00:00/GB880
3S451,JFK,FRA,77X,Mon,,77350,645,0,2024-09-09 04:55:00,2024-09-09 12:20:00,JFK/FRA/2024-09-09 04:55:00,JFK/FRA/2024-09-09 04:55:00/3S451
K4223,JFK,CVG,77X,Mon,,77350,645,0,2024-09-09 18:45:00,2024-09-09 21:15:00,JFK/CVG/2024-09-09 18:45:00,JFK/CVG/2024-09-09 18:45:00/K4223
QY361,JFK,LEJ,33Y,Tue,,49650,509,1,2024-09-10 13:15:00,2024-09-10 21:00:00,JFK/LEJ/2024-09-10 13:15:00,JFK/LEJ/2024-09-10 13:15:00/QY361
K4613,JFK,CVG,74Y,Tue,,87050,725,1,2024-09-10 21:05:00,2024-09-10 23:35:00,JFK/CVG/2024-09-10 21:05:00,JFK/CVG/2024-09-10 21:05:00/K4613
D0367,JFK,EMA,76V,Tue,,47650,442,1,2024-09-10 11:25:00,2024-09-10 18:25:00,JFK/EMA/2024-09-10 11:25:00,JFK/EMA/2024-09-10 11:25:00/D0367
GB152,JFK,CVG,76Y,Tue,,47650,442,1,2024-09-10 04:10:00,2024-09-10 06:25:00,JFK/CVG/2024-09-10 04:10:00,JFK/CVG/2024-09-10 04:10:00/GB152
GB880,JFK,CVG,76Y,Tue,,47650,442,1,2024-09-10 15:00:00,2024-09-10 17:15:00,JFK/CVG/2024-09-10 15:00:00,JFK/CVG/2024-09-10 15:00:00/GB880
3S381,JFK,LEJ,77X,Tue,1.0,77350,645,1,2024-09-10 17:55:00,2024-09-11 01:20:00,JFK/LEJ/2024-09-10 17:55:00,JFK/LEJ/2024-09-10 17:55:00/3S381
QY363,JFK,LEJ,33Y,Wed,,49650,509,2,2024-09-11 13:15:00,2024-09-11 21:00:00,JFK/LEJ/2024-09-11 13:15:00,JFK/LEJ/2024-09-11 13:15:00/QY363
K4617,JFK,CVG,74Y,Wed,,87050,725,2,2024-09-11 21:05:00,2024-09-11 23:35:00,JFK/CVG/2024-09-11 21:05:00,JFK/CVG/2024-09-11 21:05:00/K4617
D0369,JFK,EMA,76V,Wed,,47650,442,2,2024-09-11 11:25:00,2024-09-11 18:25:00,JFK/EMA/2024-09-11 11:25:00,JFK/EMA/2024-09-11 11:25:00/D0369
GB152,JFK,CVG,76Y,Wed,,47650,442,2,2024-09-11 04:10:00,2024-09-11 06:25:00,JFK/CVG/2024-09-11 04:10:00,JFK/CVG/2024-09-11 04:10:00/GB152
GB880,JFK,CVG,76Y,Wed,,47650,442,2,2024-09-11 15:00:00,2024-09-11 17:15:00,JFK/CVG/2024-09-11 15:00:00,JFK/CVG/2024-09-11 15:00:00/GB880
3S381,JFK,LEJ,77X,Wed,1.0,77350,645,2,2024-09-11 17:55:00,2024-09-12 01:20:00,JFK/LEJ/2024-09-11 17:55:00,JFK/LEJ/2024-09-11 17:55:00/3S381
QY361,JFK,LEJ,33Y,Thu,,49650,509,3,2024-09-12 13:15:00,2024-09-12 21:00:00,JFK/LEJ/2024-09-12 13:15:00,JFK/LEJ/2024-09-12 13:15:00/QY361
K4613,JFK,CVG,74Y,Thu,,87050,725,3,2024-09-12 21:05:00,2024-09-12 23:35:00,JFK/CVG/2024-09-12 21:05:00,JFK/CVG/2024-09-12 21:05:00/K4613
D0367,JFK,EMA,76V,Thu,,47650,442,3,2024-09-12 11:25:00,2024-09-12 18:25:00,JFK/EMA/2024-09-12 11:25:00,JFK/EMA/2024-09-12 11:25:00/D0367
GB152,JFK,CVG,76Y,Thu,,47650,442,3,2024-09-12 04:10:00,2024-09-12 06:25:00,JFK/CVG/2024-09-12 04:10:00,JFK/CVG/2024-09-12 04:10:00/GB152
GB880,JFK,CVG,76Y,Thu,,47650,442,3,2024-09-12 15:00:00,2024-09-12 17:15:00,JFK/CVG/2024-09-12 15:00:00,JFK/CVG/2024-09-12 15:00:00/GB880
3S381,JFK,LEJ,77X,Thu,1.0,77350,645,3,2024-09-12 17:55:00,2024-09-13 01:20:00,JFK/LEJ/2024-09-12 17:55:00,JFK/LEJ/2024-09-12 17:55:00/3S381
3S451,JFK,FRA,77X,Thu,,77350,645,3,2024-09-12 05:25:00,2024-09-12 12:50:00,JFK/FRA/2024-09-12 05:25:00,JFK/FRA/2024-09-12 05:25:00/3S451
QY363,JFK,LEJ,33Y,Fri,,49650,509,4,2024-09-13 13:15:00,2024-09-13 21:00:00,JFK/LEJ/2024-09-13 13:15:00,JFK/LEJ/2024-09-13 13:15:00/QY363
K4617,JFK,CVG,74Y,Fri,,87050,725,4,2024-09-13 21:05:00,2024-09-13 23:35:00,JFK/CVG/2024-09-13 21:05:00,JFK/CVG/2024-09-13 21:05:00/K4617
D0369,JFK,EMA,76V,Fri,,47650,442,4,2024-09-13 11:25:00,2024-09-13 18:25:00,JFK/EMA/2024-09-13 11:25:00,JFK/EMA/2024-09-13 11:25:00/D0369
GB152,JFK,CVG,76Y,Fri,,47650,442,4,2024-09-13 04:10:00,2024-09-13 06:25:00,JFK/CVG/2024-09-13 04:10:00,JFK/CVG/2024-09-13 04:10:00/GB152
3S381,JFK,LEJ,77X,Fri,1.0,77350,645,4,2024-09-13 17:55:00,2024-09-14 01:20:00,JFK/LEJ/2024-09-13 17:55:00,JFK/LEJ/2024-09-13 17:55:00/3S381
3S451,JFK,FRA,77X,Fri,,77350,645,4,2024-09-13 05:25:00,2024-09-13 12:50:00,JFK/FRA/2024-09-13 05:25:00,JFK/FRA/2024-09-13 05:25:00/3S451
QY361,JFK,BRU,33Y,Sat,1.0,49650,509,5,2024-09-14 23:45:00,2024-09-15 07:00:00,JFK/BRU/2024-09-14 23:45:00,JFK/BRU/2024-09-14 23:45:00/QY361
K4615,JFK,CVG,74Y,Sat,,87050,725,5,2024-09-14 21:05:00,2024-09-14 23:35:00,JFK/CVG/2024-09-14 21:05:00,JFK/CVG/2024-09-14 21:05:00/K4615
GB152,JFK,CVG,76Y,Sat,,47650,442,5,2024-09-14 04:40:00,2024-09-14 06:55:00,JFK/CVG/2024-09-14 04:40:00,JFK/CVG/2024-09-14 04:40:00/GB152
GB1152,JFK,CVG,76Y,Sat,,47650,442,5,2024-09-14 16:54:00,2024-09-14 19:09:00,JFK/CVG/2024-09-14 16:54:00,JFK/CVG/2024-09-14 16:54:00/GB1152
3S451,JFK,FRA,77X,Sat,,77350,645,5,2024-09-14 06:25:00,2024-09-14 13:50:00,JFK/FRA/2024-09-14 06:25:00,JFK/FRA/2024-09-14 06:25:00/3S451
QY365,JFK,LEJ,33X,Sun,,51200,427,6,2024-09-15 06:35:00,2024-09-15 14:20:00,JFK/LEJ/2024-09-15 06:35:00,JFK/LEJ/2024-09-15 06:35:00/QY365
D0361,JFK,EMA,76V,Sun,,47650,442,6,2024-09-15 12:00:00,2024-09-15 19:00:00,JFK/EMA/2024-09-15 12:00:00,JFK/EMA/2024-09-15 12:00:00/D0361
GB306,JFK,CVG,76Y,Sun,,47650,442,6,2024-09-15 04:00:00,2024-09-15 06:15:00,JFK/CVG/2024-09-15 04:00:00,JFK/CVG/2024-09-15 04:00:00/GB306
3S381,JFK,LEJ,77X,Sun,1.0,77350,645,6,2024-09-15 17:55:00,2024-09-16 01:20:00,JFK/LEJ/2024-09-15 17:55:00,JFK/LEJ/2024-09-15 17:55:00/3S381
K4229,JFK,CVG,77X,Sun,,77350,645,6,2024-09-15 20:10:00,2024-09-15 22:40:00,JFK/CVG/2024-09-15 20:10:00,JFK/CVG/2024-09-15 20:10:00/K4229
ES413,JIB,NBO,76V,Mon,,47650,442,0,2024-09-09 10:15:00,2024-09-09 12:55:00,JIB/NBO/2024-09-09 10:15:00,JIB/NBO/2024-09-09 10:15:00/ES413
ES413,JIB,NBO,76V,Thu,,47650,442,3,2024-09-12 12:55:00,2024-09-12 15:35:00,JIB/NBO/2024-09-12 12:55:00,JIB/NBO/2024-09-12 12:55:00/ES413
ES516,KHI,BAH,76V,Wed,,47650,442,2,2024-09-11 18:35:00,2024-09-11 21:40:00,KHI/BAH/2024-09-11 18:35:00,KHI/BAH/2024-09-11 18:35:00/ES516
ES516,KHI,BAH,76V,Fri,,47650,442,4,2024-09-13 18:35:00,2024-09-13 21:40:00,KHI/BAH/2024-09-13 18:35:00,KHI/BAH/2024-09-13 18:35:00/ES516
ES516,KHI,BAH,76V,Sun,,47650,442,6,2024-09-15 18:35:00,2024-09-15 21:40:00,KHI/BAH/2024-09-15 18:35:00,KHI/BAH/2024-09-15 18:35:00/ES516
3S635,KIX,FRA,77X,Tue,1.0,77350,645,1,2024-09-10 23:30:00,2024-09-11 14:25:00,KIX/FRA/2024-09-10 23:30:00,KIX/FRA/2024-09-10 23:30:00/3S635
3S635,KIX,FRA,77X,Fri,1.0,77350,645,4,2024-09-13 23:45:00,2024-09-14 14:40:00,KIX/FRA/2024-09-13 23:45:00,KIX/FRA/2024-09-13 23:45:00/3S635
3S619,KIX,LAX,77X,Sun,1.0,77350,645,6,2024-09-15 17:35:00,2024-09-16 03:55:00,KIX/LAX/2024-09-15 17:35:00,KIX/LAX/2024-09-15 17:35:00/3S619
ES171,KWI,BAH,76V,Mon,,47650,442,0,2024-09-09 18:50:00,2024-09-09 20:05:00,KWI/BAH/2024-09-09 18:50:00,KWI/BAH/2024-09-09 18:50:00/ES171
ES173,KWI,BAH,76V,Tue,,47650,442,1,2024-09-10 03:40:00,2024-09-10 04:55:00,KWI/BAH/2024-09-10 03:40:00,KWI/BAH/2024-09-10 03:40:00/ES173
K49674,KWI,HKG,74Y,Wed,,87050,725,2,2024-09-11 11:30:00,2024-09-11 20:30:00,KWI/HKG/2024-09-11 11:30:00,KWI/HKG/2024-09-11 11:30:00/K49674
ES173,KWI,BAH,76V,Wed,,47650,442,2,2024-09-11 03:40:00,2024-09-11 04:55:00,KWI/BAH/2024-09-11 03:40:00,KWI/BAH/2024-09-11 03:40:00/ES173
ES173,KWI,BAH,76V,Fri,,47650,442,4,2024-09-13 03:40:00,2024-09-13 04:55:00,KWI/BAH/2024-09-13 03:40:00,KWI/BAH/2024-09-13 03:40:00/ES173
ES173,KWI,BAH,76V,Sat,,47650,442,5,2024-09-14 03:40:00,2024-09-14 04:55:00,KWI/BAH/2024-09-14 03:40:00,KWI/BAH/2024-09-14 03:40:00/ES173
ES171,KWI,BAH,76V,Sun,,47650,442,6,2024-09-15 18:50:00,2024-09-15 20:05:00,KWI/BAH/2024-09-15 18:50:00,KWI/BAH/2024-09-15 18:50:00/ES171
GB480,LAX,CVG,76Y,Mon,,47650,442,0,2024-09-09 17:00:00,2024-09-09 21:10:00,LAX/CVG/2024-09-09 17:00:00,LAX/CVG/2024-09-09 17:00:00/GB480
GB1920,LAX,SFO,76Y,Mon,,47650,442,0,2024-09-09 09:44:00,2024-09-09 11:09:00,LAX/SFO/2024-09-09 09:44:00,LAX/SFO/2024-09-09 09:44:00/GB1920
3S617,LAX,FRA,77X,Mon,,77350,645,0,2024-09-09 06:25:00,2024-09-09 17:25:00,LAX/FRA/2024-09-09 06:25:00,LAX/FRA/2024-09-09 06:25:00/3S617
SQ7433,LAX,SYD,77X,Mon,1.0,77350,645,0,2024-09-09 17:10:00,2024-09-10 08:30:00,LAX/SYD/2024-09-09 17:10:00,LAX/SYD/2024-09-09 17:10:00/SQ7433
PO915,LAX,ICN,74N,Tue,1.0,102300,853,1,2024-09-10 14:50:00,2024-09-11 04:30:00,LAX/ICN/2024-09-10 14:50:00,LAX/ICN/2024-09-10 14:50:00/PO915
PO752,LAX,CVG,74N,Tue,,102300,853,1,2024-09-10 12:50:00,2024-09-10 16:55:00,LAX/CVG/2024-09-10 12:50:00,LAX/CVG/2024-09-10 12:50:00/PO752
GB403,LAX,CVG,76Y,Tue,,47650,442,1,2024-09-10 03:58:00,2024-09-10 08:08:00,LAX/CVG/2024-09-10 03:58:00,LAX/CVG/2024-09-10 03:58:00/GB403
GB480,LAX,CVG,76Y,Tue,,47650,442,1,2024-09-10 17:30:00,2024-09-10 21:40:00,LAX/CVG/2024-09-10 17:30:00,LAX/CVG/2024-09-10 17:30:00/GB480
GB1920,LAX,SFO,76Y,Tue,,47650,442,1,2024-09-10 13:50:00,2024-09-10 15:15:00,LAX/SFO/2024-09-10 13:50:00,LAX/SFO/2024-09-10 13:50:00/GB1920
GB410,LAX,CVG,76Y,Tue,,47650,442,1,2024-09-10 02:00:00,2024-09-10 06:10:00,LAX/CVG/2024-09-10 02:00:00,LAX/CVG/2024-09-10 02:00:00/GB410
D051,LAX,EMA,77X,Tue,,77350,645,1,2024-09-10 12:25:00,2024-09-10 23:00:00,LAX/EMA/2024-09-10 12:25:00,LAX/EMA/2024-09-10 12:25:00/D051
K4285,LAX,LEJ,77X,Tue,,77350,645,1,2024-09-10 11:20:00,2024-09-10 22:20:00,LAX/LEJ/2024-09-10 11:20:00,LAX/LEJ/2024-09-10 11:20:00/K4285
SQ7407,LAX,HNL,77X,Tue,,77350,645,1,2024-09-10 14:00:00,2024-09-10 20:10:00,LAX/HNL/2024-09-10 14:00:00,LAX/HNL/2024-09-10 14:00:00/SQ7407
PO752,LAX,CVG,74N,Wed,,102300,853,2,2024-09-11 12:50:00,2024-09-11 16:55:00,LAX/CVG/2024-09-11 12:50:00,LAX/CVG/2024-09-11 12:50:00/PO752
PO927,LAX,ICN,74N,Wed,,102300,853,2,2024-09-11 08:00:00,2024-09-11 21:40:00,LAX/ICN/2024-09-11 08:00:00,LAX/ICN/2024-09-11 08:00:00/PO927
GB403,LAX,CVG,76Y,Wed,,47650,442,2,2024-09-11 03:58:00,2024-09-11 08:08:00,LAX/CVG/2024-09-11 03:58:00,LAX/CVG/2024-09-11 03:58:00/GB403
GB480,LAX,CVG,76Y,Wed,,47650,442,2,2024-09-11 17:30:00,2024-09-11 21:40:00,LAX/CVG/2024-09-11 17:30:00,LAX/CVG/2024-09-11 17:30:00/GB480
GB1920,LAX,SFO,76Y,Wed,,47650,442,2,2024-09-11 13:50:00,2024-09-11 15:15:00,LAX/SFO/2024-09-11 13:50:00,LAX/SFO/2024-09-11 13:50:00/GB1920
GB410,LAX,CVG,76Y,Wed,,47650,442,2,2024-09-11 02:00:00,2024-09-11 06:10:00,LAX/CVG/2024-09-11 02:00:00,LAX/CVG/2024-09-11 02:00:00/GB410
3S475,LAX,SEA,77X,Wed,1.0,77350,645,2,2024-09-11 23:35:00,2024-09-12 02:15:00,LAX/SEA/2024-09-11 23:35:00,LAX/SEA/2024-09-11 23:35:00/3S475
D053,LAX,EMA,77X,Wed,,77350,645,2,2024-09-11 12:25:00,2024-09-11 23:00:00,LAX/EMA/2024-09-11 12:25:00,LAX/EMA/2024-09-11 12:25:00/D053
K4287,LAX,LEJ,77X,Wed,,77350,645,2,2024-09-11 11:20:00,2024-09-11 22:20:00,LAX/LEJ/2024-09-11 11:20:00,LAX/LEJ/2024-09-11 11:20:00/K4287
SQ7401,LAX,HNL,77X,Wed,,77350,645,2,2024-09-11 14:00:00,2024-09-11 20:10:00,LAX/HNL/2024-09-11 14:00:00,LAX/HNL/2024-09-11 14:00:00/SQ7401
PO752,LAX,CVG,74N,Thu,,102300,853,3,2024-09-12 12:50:00,2024-09-12 16:55:00,LAX/CVG/2024-09-12 12:50:00,LAX/CVG/2024-09-12 12:50:00/PO752
